DepMap_ID
INTS13 (55726) Exp
INTS4 (92105) Exp
INTS6L (203522) Exp
IQCB1 (9657) Exp
IRAG2 (4033) Exp
IRGM (345611) Exp
ISL2 (64843) Exp
ITGB3BP (23421) Exp
ITPRIPL1 (150771) Exp
IZUMO1 (284359) Exp
JAK3 (3718) Exp
KARS1 (3735) Exp
KATNA1 (11104) Exp
KCNA6 (3742) Exp
KCNK6 (9424) Exp
KDM1A (23028) Exp
KDM2B (84678) Exp
KHDC1L (100129128) Exp
KHDRBS1 (10657) Exp
KIAA0586 (9786) Exp
KIF15 (56992) Exp
KIF21B (23046) Exp
KIF22 (3835) Exp
KIF2C (11004) Exp
KLF1 (10661) Exp
KLF13 (51621) Exp
KLHDC3 (116138) Exp
KLK1 (3816) Exp
KLLN (100144748) Exp
KNL1 (57082) Exp
KNTC1 (9735) Exp
L2HGDH (79944) Exp
LAIR1 (3903) Exp
LAX1 (54900) Exp
LBR (3930) Exp
LCK (3932) Exp
LCN6 (158062) Exp
LCT (3938) Exp
LEMD3 (23592) Exp
LILRA2 (11027) Exp
LILRA4 (23547) Exp
LILRB1 (10859) Exp
LINGO3 (645191) Exp
LIPN (643418) Exp
LMNB1 (4001) Exp
LMO2 (4005) Exp
LORICRIN (4014) Exp
LPAR5 (57121) Exp
LRIG2 (9860) Exp
LRPPRC (10128) Exp
LRRC38 (126755) Exp
LRRC40 (55631) Exp
LRRC57 (255252) Exp
LRRC70 (100130733) Exp
LRRC8B (23507) Exp
LRRC8C (84230) Exp
LRTM2 (654429) Exp
LSM14A (26065) Exp
LSM2 (57819) Exp
LTA4H (4048) Exp
LZIC (84328) Exp
MAD2L2 (10459) Exp
MAGOH (4116) Exp
MAP3K4 (4216) Exp
MAP4K1 (11184) Exp
MAP4K2 (5871) Exp
MAS1 (4142) Exp
MATK (4145) Exp
MBTD1 (54799) Exp
MCEMP1 (199675) Exp
MCM10 (55388) Exp
MCM2 (4171) Exp
MCM6 (4175) Exp
MCTP2 (55784) Exp
MDN1 (23195) Exp
MED12L (116931) Exp
MED13L (23389) Exp
MED30 (90390) Exp
MED6 (10001) Exp
MFNG (4242) Exp
MGA (23269) Exp
MGAT3 (4248) Exp
MIIP (60672) Exp
MIS18A (54069) Exp
MIS18BP1 (55320) Exp
MIXL1 (83881) Exp
MLLT10 (8028) Exp
MND1 (84057) Exp
MRE11 (4361) Exp
MRPL16 (54948) Exp
MRPL48 (51642) Exp
MRPS31 (10240) Exp
MRPS9 (64965) Exp
MRTO4 (51154) Exp
MS4A15 (219995) Exp
MSH2 (4436) Exp
MSL2 (55167) Exp
MSS51 (118490) Exp
MTA2 (9219) Exp
