DepMap_ID
AARD (441376) Exp
ABCC12 (94160) Exp
ABCD1 (215) Exp
ABHD11 (83451) Exp
ACAN (176) Exp
ACOT6 (641372) Exp
ADAM15 (8751) Exp
ADAMTSL3 (57188) Exp
ADCY6 (112) Exp
ADGRG1 (9289) Exp
ADGRG2 (10149) Exp
ADORA1 (134) Exp
ADRA2A (150) Exp
ADRM1 (11047) Exp
ALOX15B (247) Exp
ANKEF1 (63926) Exp
ANKRD2 (26287) Exp
ANXA9 (8416) Exp
AP5S1 (55317) Exp
ARFGEF3 (57221) Exp
ARHGEF37 (389337) Exp
ARRDC1 (92714) Exp
ATG2A (23130) Exp
ATP6AP1 (537) Exp
ATP6V0C (527) Exp
ATP6V1B1 (525) Exp
BBOX1 (8424) Exp
BCAM (4059) Exp
BCAP31 (10134) Exp
BEAN1 (146227) Exp
C6orf226 (441150) Exp
CAPS (828) Exp
CATSPERG (57828) Exp
CCDC149 (91050) Exp
CCDC166 (100130274) Exp
CCDC24 (149473) Exp
CCDC83 (220047) Exp
CD9 (928) Exp
CDIPT (10423) Exp
CELSR2 (1952) Exp
CEP170B (283638) Exp
CFAP157 (286207) Exp
CFAP73 (387885) Exp
CHST8 (64377) Exp
CLCA2 (9635) Exp
CLDN9 (9080) Exp
CLPSL1 (340204) Exp
CLPTM1 (1209) Exp
CNTN3 (5067) Exp
COL4A3 (1285) Exp
COL4A4 (1286) Exp
CPTP (80772) Exp
CRACDL (343990) Exp
CRYAB (1410) Exp
CST9 (128822) Exp
CWH43 (80157) Exp
CYB561D2 (11068) Exp
CYP1A2 (1544) Exp
CYP4B1 (1580) Exp
DAG1 (1605) Exp
DCST1 (149095) Exp
DDR1 (780) Exp
DDRGK1 (65992) Exp
DNAJC5 (80331) Exp
DOCK3 (1795) Exp
DOK7 (285489) Exp
DOLK (22845) Exp
DUSP23 (54935) Exp
ECHDC2 (55268) Exp
EFHD1 (80303) Exp
EMC10 (284361) Exp
ENDOU (8909) Exp
ENPP5 (59084) Exp
EPB41L4A (64097) Exp
EPPIN (57119) Exp
EVPLL (645027) Exp
FAM102A (399665) Exp
FAM174A (345757) Exp
FAM184B (27146) Exp
FAM189A2 (9413) Exp
FAM3A (60343) Exp
FAM83H (286077) Exp
FBXL22 (283807) Exp
FETUB (26998) Exp
FITM2 (128486) Exp
FSCN2 (25794) Exp
GABBR2 (9568) Exp
GGTLC2 (91227) Exp
GIPC1 (10755) Exp
GPAA1 (8733) Exp
GPR137 (56834) Exp
GRAMD2B (65983) Exp
GRB7 (2886) Exp
GRIP1 (23426) Exp
GYS1 (2997) Exp
H2AC15 (8330) Exp
H2AC6 (8334) Exp
HDAC11 (79885) Exp
HM13 (81502) Exp
HRCT1 (646962) Exp
HS6ST1 (9394) Exp
HSD3B1 (3283) Exp
HSPA12A (259217) Exp
ID4 (3400) Exp
IGSF23 (147710) Exp
IGSF8 (93185) Exp
IL17RC (84818) Exp
IL27 (246778) Exp
INF2 (64423) Exp
INPP5K (51763) Exp
INSYN1 (388135) Exp
ITPR3 (3710) Exp
JTB (10899) Exp
KAZN (23254) Exp
KCNJ13 (3769) Exp
KCNK2 (3776) Exp
KLF8 (11279) Exp
KLK5 (25818) Exp
KRT3 (3850) Exp
KRT37 (8688) Exp
L1CAM (3897) Exp
LAMA5 (3911) Exp
LCE1B (353132) Exp
LCE5A (254910) Exp
LEMD2 (221496) Exp
LIMK2 (3985) Exp
LMF2 (91289) Exp
LMNA (4000) Exp
LRP2 (4036) Exp
LRPAP1 (4043) Exp
MAFB (9935) Exp
MAG (4099) Exp
MAGIX (79917) Exp
MAL (4118) Exp
MIEF2 (125170) Exp
MLF2 (8079) Exp
MOCS3 (27304) Exp
MUCL1 (118430) Exp
MYH14 (79784) Exp
MYO5B (4645) Exp
NALCN (259232) Exp
NAXE (128240) Exp
NCCRP1 (342897) Exp
NIBAN2 (64855) Exp
NPDC1 (56654) Exp
NPEPL1 (79716) Exp
NUPR2 (389493) Exp
NWD1 (284434) Exp
OPHN1 (4983) Exp
OSBPL2 (9885) Exp
OSER1 (51526) Exp
OXTR (5021) Exp
P4HTM (54681) Exp
PCDH1 (5097) Exp
PCSK1N (27344) Exp
PDGFB (5155) Exp
PFKL (5211) Exp
PGAP3 (93210) Exp
PHEX (5251) Exp
PHLDA3 (23612) Exp
PI3 (5266) Exp
PIGO (84720) Exp
PIGT (51604) Exp
PITRM1 (10531) Exp
PLA2G5 (5322) Exp
PLA2G7 (7941) Exp
PLAAT2 (54979) Exp
PLXNB2 (23654) Exp
PMEPA1 (56937) Exp
PNPLA2 (57104) Exp
POU4F3 (5459) Exp
PPDPF (79144) Exp
PPP1R13B (23368) Exp
PPP1R37 (284352) Exp
PRELP (5549) Exp
PRIMA1 (145270) Exp
PSORS1C2 (170680) Exp
PTRH1 (138428) Exp
PXDN (7837) Exp
PYCR3 (65263) Exp
RAB17 (64284) Exp
RABEP2 (79874) Exp
RNF152 (220441) Exp
