DepMap_ID
A4GNT (51146) Exp
AAMP (14) Exp
ABCA13 (154664) Exp
ABCB5 (340273) Exp
ABCB6 (10058) Exp
ABCB8 (11194) Exp
ABCB9 (23457) Exp
ABCC2 (1244) Exp
ABCC3 (8714) Exp
ABCD1 (215) Exp
ABHD11 (83451) Exp
ABHD12 (26090) Exp
ABHD2 (11057) Exp
ABL2 (27) Exp
ABLIM3 (22885) Exp
ABR (29) Exp
ABTB2 (25841) Exp
ACBD3 (64746) Exp
ACBD4 (79777) Exp
ACO1 (48) Exp
ACOT9 (23597) Exp
ACOX2 (8309) Exp
ACSL4 (2182) Exp
ACSM5 (54988) Exp
ACSS3 (79611) Exp
ACTA2 (59) Exp
ACTBL2 (345651) Exp
ACTN1 (87) Exp
ACTN4 (81) Exp
ACVR1 (90) Exp
ADAM12 (8038) Exp
ADAM15 (8751) Exp
ADAM9 (8754) Exp
ADAMTS1 (9510) Exp
ADAMTS12 (81792) Exp
ADAMTS16 (170690) Exp
ADAMTS7 (11173) Exp
ADAMTS9 (56999) Exp
ADAMTSL1 (92949) Exp
ADCK2 (90956) Exp
ADCY6 (112) Exp
ADCY8 (114) Exp
ADCY9 (115) Exp
ADGRG1 (9289) Exp
ADGRL4 (64123) Exp
ADIPOR1 (51094) Exp
ADORA1 (134) Exp
ADRA1B (147) Exp
AFAP1 (60312) Exp
AFAP1L1 (134265) Exp
AFF3 (3899) Exp
AFF4 (27125) Exp
AFP (174) Exp
AGA (175) Exp
AGAP3 (116988) Exp
AGFG1 (3267) Exp
AGFG2 (3268) Exp
AGPAT1 (10554) Exp
AGRN (375790) Exp
AHNAK2 (113146) Exp
AHR (196) Exp
AIDA (64853) Exp
AIFM2 (84883) Exp
AK1 (203) Exp
AK5 (26289) Exp
AKAP12 (9590) Exp
AKIP1 (56672) Exp
AKR1B1 (231) Exp
AKR1B10 (57016) Exp
AKR1C2 (1646) Exp
AKR1C3 (8644) Exp
AKT1S1 (84335) Exp
AKT3 (10000) Exp
ALCAM (214) Exp
ALDH1A2 (8854) Exp
ALDH1A3 (220) Exp
ALDOA (226) Exp
ALG1 (56052) Exp
ALG12 (79087) Exp
ALG14 (199857) Exp
ALK (238) Exp
ALPK2 (115701) Exp
AMACR (23600) Exp
AMBP (259) Exp
AMDHD2 (51005) Exp
AMOT (154796) Exp
AMOTL2 (51421) Exp
AMZ2 (51321) Exp
ANGPTL1 (9068) Exp
ANGPTL4 (51129) Exp
ANK2 (287) Exp
ANKRD1 (27063) Exp
ANKRD29 (147463) Exp
ANKRD30B (374860) Exp
ANKRD37 (353322) Exp
ANKRD52 (283373) Exp
ANKS3 (124401) Exp
ANO10 (55129) Exp
ANO7 (50636) Exp
ANTXR2 (118429) Exp
ANXA10 (11199) Exp
ANXA13 (312) Exp
ANXA2 (302) Exp
ANXA4 (307) Exp
ANXA5 (308) Exp
AOPEP (84909) Exp
AOX1 (316) Exp
AP1S1 (1174) Exp
AP2S1 (1175) Exp
AP4M1 (9179) Exp
AP5S1 (55317) Exp
APLP1 (333) Exp
APLP2 (334) Exp
APMAP (57136) Exp
APOL1 (8542) Exp
APOL2 (23780) Exp
APP (351) Exp
APPL2 (55198) Exp
AQP11 (282679) Exp
AR (367) Exp
ARAP3 (64411) Exp
ARF1 (375) Exp
ARF4 (378) Exp
ARFGAP1 (55738) Exp
ARFGAP3 (26286) Exp
ARFGEF2 (10564) Exp
ARFGEF3 (57221) Exp
ARFRP1 (10139) Exp
ARHGAP12 (94134) Exp
ARHGAP18 (93663) Exp
ARHGAP22 (58504) Exp
ARHGAP24 (83478) Exp
ARHGAP28 (79822) Exp
ARHGAP29 (9411) Exp
ARHGEF10L (55160) Exp
ARHGEF11 (9826) Exp
ARHGEF17 (9828) Exp
ARHGEF28 (64283) Exp
ARHGEF40 (55701) Exp
ARL1 (400) Exp
ARL14EPL (644100) Exp
ARL2BP (23568) Exp
ARL4C (10123) Exp
ARL6IP5 (10550) Exp
ARMC9 (80210) Exp
ARMCX1 (51309) Exp
ARMCX2 (9823) Exp
ARMCX3 (51566) Exp
ARNT2 (9915) Exp
ARPC1A (10552) Exp
ARPC1B (10095) Exp
ARSA (410) Exp
ARSB (411) Exp
ARSD (414) Exp
ARSJ (79642) Exp
ARSL (415) Exp
ASAP1 (50807) Exp
ASAP2 (8853) Exp
ASB9 (140462) Exp
ASL (435) Exp
ASPA (443) Exp
ASPH (444) Exp
ASPHD1 (253982) Exp
ASTN2 (23245) Exp
ATG101 (60673) Exp
ATG16L1 (55054) Exp
ATG7 (10533) Exp
ATN1 (1822) Exp
ATOH8 (84913) Exp
ATOX1 (475) Exp
ATP10B (23120) Exp
ATP1A1 (476) Exp
ATP1B1 (481) Exp
ATP6AP1 (537) Exp
ATP6AP2 (10159) Exp
ATP6V0A4 (50617) Exp
ATP6V0C (527) Exp
ATP6V0D2 (245972) Exp
ATP6V0E1 (8992) Exp
ATP6V0E2 (155066) Exp
ATP6V1B2 (526) Exp
ATP6V1C1 (528) Exp
ATP6V1D (51382) Exp
ATP6V1E1 (529) Exp
ATP6V1H (51606) Exp
ATP9A (10079) Exp
ATRN (8455) Exp
ATRNL1 (26033) Exp
AVPI1 (60370) Exp
AXL (558) Exp
AZIN2 (113451) Exp
B3GALT1 (8708) Exp
B3GALT5 (10317) Exp
B3GAT3 (26229) Exp
