DepMap_ID,AFAP1 (60312) Exp,AMOTL2 (51421) Exp,ARL14 (80117) Exp,ASH2L (9070) Exp,ATP6AP1 (537) Exp,ATP6AP2 (10159) Exp,BUD13 (84811) Exp,CCDC9B (388115) Exp,CDC26 (246184) Exp,CDKN1A (1026) Exp,CDKN1C (1028) Exp,CDKN2C (1031) Exp,CLDN7 (1366) Exp,DAB2IP (153090) Exp,DOK1 (1796) Exp,DROSHA (29102) Exp,EIF2S3 (1968) Exp,ENC1 (8507) Exp,EPHA2 (1969) Exp,FDXR (2232) Exp,GEMIN8 (54960) Exp,GLE1 (2733) Exp,GRB10 (2887) Exp,GSS (2937) Exp,ICE1 (23379) Exp,IGBP1 (3476) Exp,INTS10 (55174) Exp,INTS9 (55756) Exp,KIRREL1 (55243) Exp,LATS2 (26524) Exp,MED10 (84246) Exp,MED19 (219541) Exp,MRPL33 (9553) Exp,NKAP (79576) Exp,NKAPD1 (55216) Exp,NRP1 (8829) Exp,NSMCE4A (54780) Exp,NSRP1 (84081) Exp,NUAK2 (81788) Exp,NUP42 (11097) Exp,NUP58 (9818) Exp,PEDS1 (387521) Exp,PGM3 (5238) Exp,PHLDA3 (23612) Exp,PKP3 (11187) Exp,PLEKHN1 (84069) Exp,PLPP2 (8612) Exp,PRAG1 (157285) Exp,PROSER2 (254427) Exp,PTK6 (5753) Exp,PTPN14 (5784) Exp,PYCARD (29108) Exp,QPRT (23475) Exp,RAD1 (5810) Exp,RFTN1 (23180) Exp,RINT1 (60561) Exp,RNF113A (7737) Exp,RPA2 (6118) Exp,RPAIN (84268) Exp,RPL30 (6156) Exp,SESN3 (143686) Exp,SLC43A1 (8501) Exp,SLFN11 (91607) Exp,SRPRA (6734) Exp,ST6GALNAC2 (10610) Exp,STING1 (340061) Exp,TAF1D (79101) Exp,TMOD3 (29766) Exp,TSPAN5 (10098) Exp,UROD (7389) Exp,USE1 (55850) Exp,USPL1 (10208) Exp,UXT (8409) Exp,VMA21 (203547) Exp,VPS36 (51028) Exp,VPS53 (55275) Exp,WBP11 (51729) Exp,WTAP (9589) Exp,ZC3H13 (23091) Exp,EIF2AK3 (9451) Dep,MYC (4609) Dep,NQO1 (1728) Dep,SF3B1 (23451) Dep,SQSTM1 (8878) Dep
ACH-000434,1.1375035237499351,5.661920579135087,1.769771739249448,3.2387868595871163,3.676944359106912,4.735522177296538,3.815575428862573,6.622637566537459,6.43229133824778,3.5496691707264905,1.2203299548795556,4.968551603363945,4.443606651475615,1.5801454844233804,2.7224660244710908,4.249445341085838,6.517118185153212,5.953730849811491,5.640389560054945,2.885574364371426,2.3305584000308026,3.661065479806948,3.72137265947682,6.160073098199723,3.517275693209581,4.828834649468056,6.218199943694738,2.097610796626422,3.51096191927738,2.333423733725192,5.663913842115978,4.139960569545456,8.965380273486433,3.2078928516413328,5.188638294561388,3.784503982929567,5.1034976397033365,4.099295204337775,2.3015876466031866,5.266786540694901,5.099715999160909,3.082361969557473,4.837943241891027,3.4276061727818994,4.172327491657617,2.8579809951275723,5.552131108253784,1.7865963618908067,1.8914191868460783,2.4195388915137843,1.835924074254375,2.6322682154995127,6.472975086123985,4.671859468247477,3.305970520984386,4.3348542693316325,3.3291235962915664,5.975217457043024,6.092334311186202,12.630744910190671,2.405992359675837,2.0426443374084937,2.6484654430273142,5.171126746652066,0.2509615735332188,4.24031432933371,8.119148639811254,4.836934011321092,3.414135532984451,7.176621973161577,5.740387932468353,2.9726926540042644,7.273982042099106,4.291308859828971,4.277984747299765,3.810443103845176,4.862947248020921,5.925287386770335,3.237257770900372,0.0414997743748391,0.9969870459208304,0.0581331608750132,0.9997834697223044,0.0183545379713656
ACH-000435,2.543495883425772,5.526068811667588,1.250961573533219,3.811471030529836,6.086401645880029,6.191602128461868,2.625270489374693,5.246408087246385,4.709290635723358,4.129283016944966,4.097610796626422,1.6182386555954549,5.813011548605618,1.6461626571578936,1.6780719051126378,4.799087306074004,6.868390453054454,3.327687364176047,5.0759604132434015,3.2047667506546134,3.241840183564671,3.565597175854225,4.2720231890610485,6.640823344585667,2.823749360308273,4.854494418154875,5.308885057411763,2.9523335663696857,5.505890929729957,1.879705766282288,5.69292928642903,3.71918344048179,8.122827994807666,4.130107178658833,3.711494906650088,3.4581194811745064,4.234194722953812,4.627606838129649,4.971313624068879,4.207111961207714,4.203984165855989,4.000901402741532,4.346956889378885,4.454833906898869,5.404630684217612,2.127633279725874,3.974529312483882,2.570462931026041,4.401903471607959,1.2265085298086795,3.077242998932461,1.2690331464552371,7.957043984255657,3.991861930556323,3.361768359419153,3.463360885816658,4.043519493662743,4.930737337562887,6.357903838552492,11.251186503524336,0.2986583155645151,2.8196681834964554,0.2986583155645151,4.960697039304312,0.3785116232537298,5.202809492125013,6.257387842692652,3.4867143730307024,0.0285691521967709,6.1969217338203295,4.601102203376409,1.782408564927373,6.9804823555382605,3.950468414150123,3.1127001327493624,2.845991770664573,4.344118334521428,5.414135532984451,2.9164766444377164,0.055958699329708,0.9999993809121428,0.0230975901287906,0.9999999999999926,0.1084760438444503
ACH-000436,0.0565835283663675,0.1634987322828795,0.01435529297707,4.058316495590823,6.104965604839979,5.698774108903683,3.8094144442358986,0.6959938131099002,4.955591791753994,4.8894735425311096,0.0,0.137503523749935,1.2387868595871168,0.6780719051126377,3.550900664647523,4.780310099043375,7.6888097914382705,0.1243281350022017,0.1763227726404629,2.6415460290875235,3.346247774082776,3.817623257511431,0.070389327891398,4.921721947009604,3.070389327891398,5.05006629830629,4.177120502846516,2.263034405833794,0.1110313123887439,1.3161457422933562,4.414135532984451,2.6182386555954547,7.119148639811254,2.805292455600712,5.164705840182799,0.2868811477881615,4.297925052503806,4.483493351284395,2.104336659814736,5.03738222200308,3.9049657186840254,2.558267634055736,3.715893370547605,2.776103988073164,0.070389327891398,1.2265085298086795,3.885574364371426,0.5260688116675876,0.0565835283663675,0.0565835283663675,0.137503523749935,2.927896453728821,0.3334237337251918,3.4019034716079584,4.255500733148386,3.3909427728025427,4.814550423461808,4.881175155349276,5.492173659610827,12.49380542427364,0.0840642647884745,4.349082146391089,2.6182386555954547,7.009772643632786,0.137503523749935,5.912649864897204,7.658425728482588,2.568032104771279,2.570462931026041,5.60821785302146,6.193180353742616,2.7092906357233577,7.42012865794161,3.2720231890610485,4.316869805064333,2.873813198359087,3.700439718141092,3.769771739249448,3.303050084681673,0.0006911493866075,1.0,0.0355830128023428,1.0,0.0241946300563948
ACH-000437,3.6392321632492775,6.25285462595139,1.989139007368233,5.468909092110591,6.88728155166999,7.333334278134347,4.011674533380918,4.70984201927331,5.651051691178928,3.844988156682612,3.1160319934471103,6.406162478777607,1.6959938131099002,1.903038270112912,4.791814071161826,6.519636252843213,6.950468414150123,6.437294331497144,5.345183447187665,2.837943241891028,3.4892860226258766,5.20163386116965,4.85897561429202,6.352617298958503,4.718635616271338,5.372603915204483,5.633140549522396,3.6217588567097327,5.830610274357907,3.405992359675837,6.602587527342561,4.277240898332067,8.475895522426699,4.237257770900372,4.16430358309365,7.597009659834675,5.104336659814735,4.7713574089905615,2.405992359675837,5.985044962253466,5.094236069845765,4.630521963471638,5.3878450129655775,3.45022149589718,1.7048719644563528,1.6735564239901446,3.39231742277876,3.527320607877047,0.0840642647884745,0.0976107966264223,4.130930869826448,0.5459683691052926,6.262470742985878,6.639232163249277,3.517275693209581,5.513806537433724,3.3798981635246923,6.032762073813794,5.525755692829486,10.9261477142896,1.2265085298086795,2.0874628412503395,0.918386234446348,6.230548886634764,0.7739963251111731,4.404630684217612,6.719320364037237,3.3305584000308026,4.207111961207714,6.911332061571217,5.220716891998917,2.954196310386876,7.060047383669939,4.566206293465506,3.7246502717329673,4.291308859828971,5.102238193930738,5.975217457043024,4.524189078449365,0.0281002021548959,0.9516252797245116,0.1161025579446608,0.9660182709685868,0.1307159479366758
ACH-000438,1.7048719644563528,2.805292455600712,0.3219280948873623,4.465974464504069,7.37608196665007,5.993447932331477,4.189824558880018,3.76659516172927,5.440620047679168,5.059614856297222,1.5801454844233804,5.223422549934937,2.39231742277876,2.389566811762726,1.632268215499513,6.439456918876031,7.084064264788474,3.959770155211468,6.826802684285827,2.9818526532897405,3.176322772640463,4.95837871156634,5.490570130446201,5.807354922057604,4.279471295644468,5.228433920513366,6.112908599629414,3.846994686965573,3.710393192170516,2.144046369616707,5.539779191698494,4.008092420948722,7.876946621522383,4.116863757690899,4.040892430646901,4.690975738343275,5.516015147003665,5.580748491763774,2.62993940943954,6.39557697654977,4.769771739249448,4.705425039042727,6.272956307935107,0.2265085298086797,5.471512648045499,1.613531652917927,7.603403804166527,3.0531113364595623,2.895302621333306,3.343407822297814,3.503348735167504,0.1505596765753814,0.1243281350022017,5.289465630958221,0.4436066514756146,5.01435529297707,4.873321062914816,5.649328040984784,6.002702520379824,11.653292945382814,0.01435529297707,4.827310943949667,0.1634987322828795,6.744295669055036,0.3219280948873623,4.929317594911761,6.821582672706793,4.894332742277694,1.0772429989324606,6.696967526234287,4.815063017192867,2.833902076669163,7.105908508571158,4.857483428286672,3.918386234446348,3.6678921252302334,5.319401166858324,5.554281862626391,4.67581593117227,0.0721533028769747,0.975771998921992,0.0404458153976089,0.9566500195481856,0.0847501303015
ACH-000441,3.906890595608519,4.381283372503783,0.0565835283663675,5.03121873061072,7.301313274348237,7.361856069243231,3.882643049361841,4.390942772802543,5.032541697270039,8.602030710044462,0.9107326619029126,4.050501697446727,0.4956951626240688,4.726286289720674,3.4802651220544627,5.256255873202732,7.632122775200898,2.978195629681652,2.7311832415722,4.525442506018121,3.1060132376221192,4.599317793698226,5.160274831408593,6.77544567410286,3.513490745588118,5.700162250106601,4.829342193902803,5.092122849838679,6.373300196608389,3.887525270741588,5.624685810525398,4.59215800212536,8.293977365624428,3.344828496997441,3.85897561429202,1.263034405833794,4.448900951145128,4.862451391325582,0.5360529002402097,5.045268215138534,4.96624587322494,5.132988042627442,3.125981653854716,8.20060439763326,0.411426245726465,0.6415460290875237,3.91456452349394,1.1763227726404628,2.933572638261024,0.1243281350022017,3.45022149589718,0.5160151470036647,0.1890338243900171,4.3750394313469245,3.674686619927999,4.666756591884804,3.9990980337056072,5.640100297890389,5.532316959332765,12.055180738187504,2.269033146455237,3.6848187375532224,0.2265085298086797,6.547665748353421,5.416164164733128,5.558879853475442,6.011227255423254,3.1210154009613658,1.2868811477881614,6.606146078065724,5.419538891513785,2.8298495598446904,7.706737742041462,3.748461233004035,3.71259578044703,4.552131108253784,5.212180210044431,4.332707933640605,7.400537929583729,0.0468222043970978,0.9993334888420228,0.321060367704458,0.9990625877177954,0.1671504745010908
ACH-000442,4.920769673020648,5.829088444004886,0.1890338243900171,4.281698250098829,7.226604860396028,6.758622982440239,3.948600847493356,5.534497433738168,5.125568451778029,5.408372203572677,0.5360529002402097,5.452529544677926,1.5558161550616396,4.670160514126633,3.778208576398088,6.510012465448515,7.335658322692879,6.369466483650723,4.791814071161826,3.3476656563009706,4.06177619758669,4.044394119358453,5.413120146403495,6.139142019145689,5.234194722953812,4.866413481123453,4.471837762422287,2.790772037862,6.262470742985878,4.019701914442548,6.734574149542524,5.099295204337775,8.696098170955864,3.258518924711301,4.088311235888661,7.373474214465289,5.229587922740652,5.338780943894699,2.7420062108667365,4.959770155211468,5.253611151947168,6.1081062236861285,6.0716768737518585,5.83541884047548,2.903038270112912,1.7990873060740036,5.022811650915632,2.15704371014558,1.811471030529836,0.8073549220576041,4.757556688939453,0.2986583155645151,0.3561438102252753,5.399854673572431,5.402926780581626,5.125155131322289,3.699329525673156,4.968551603363945,5.44857062600553,11.06285565520599,2.104336659814736,2.568032104771279,5.069530325162305,6.84987419379562,1.9068905956085185,4.745237332129749,6.871597265613853,4.809414444235898,5.277984747299765,6.471350063378523,4.687620632084895,3.465974464504069,6.491692787974502,4.0866139474094965,4.198494153639083,4.80683958179819,5.270902649167133,6.257764968571387,4.656496370553495,0.2036732512744447,1.0,0.0520392195906837,0.9982338723009064,0.0349492425419517
ACH-000444,4.235727059838059,6.795974694206668,0.0565835283663675,5.356143810225276,5.042644337408494,5.243745234733984,3.901108243014512,4.344828496997441,6.467279480459983,5.693486957499325,0.7311832415722002,4.335569005556748,0.2986583155645151,3.636914580355878,4.678635347822744,5.637494325206311,6.449891473010944,4.247927513443585,7.362206855225359,3.704871964456353,2.241840183564671,4.149747119504682,3.423578170981797,5.981167667105682,4.105175192265479,5.501120634275387,3.942983598187102,4.228049047884462,5.20906339534927,4.087462841250339,6.375213239556386,4.536052900240209,7.955533673638455,3.145677455195635,4.03738222200308,2.3103401206121505,5.531693360861466,5.418527302101609,2.2570106182060234,5.906890595608519,4.964860664245848,4.0,5.2964574073712445,4.840966704487421,2.974529312483882,0.5459683691052926,5.979110755015785,0.4750848829487828,4.809414444235898,0.2387868595871164,3.658782734012828,0.1634987322828795,5.638653116466112,4.969012307516316,4.651912744645783,3.292781749227846,3.855989697308481,5.676380255466924,4.989593184938768,12.889047582839034,1.2868811477881614,3.845991770664573,5.23112515787905,5.904965718684027,0.0426443374084937,3.734438666137167,6.2818836745629225,4.806324057390029,2.472487771462744,6.834154981401319,4.745775149485796,2.7463127664254587,6.64400045206582,3.646162657157894,3.6814492653149578,4.165911938935689,6.126188210522101,5.785288980704021,4.543495883425772,0.0107084555003493,0.9995218885022098,0.024610944325489,0.9989455984575688,0.1361820661124878
ACH-000445,4.834913429701039,5.443938115013176,0.1243281350022017,4.267535798068735,7.862079386929462,7.612647377658316,4.021479727410452,5.69849632031307,5.160678213220501,5.8770079932140185,1.599317793698226,5.567727963304803,2.2234225499349374,1.0214797274104517,4.700439718141092,6.619119511453218,6.592307527444548,5.333065878076355,5.652486494918165,4.619999829821357,4.072963271555224,4.809928865721431,4.976363635732762,5.870118083965933,4.915520900751958,5.17951105027151,4.812498225333564,3.642701571833233,6.067810783789621,2.689299160535892,6.9985340182791775,5.023698917266407,9.28223128121162,3.7548875021634687,4.361066488794321,6.534341794810255,5.7753139752538125,4.34766565630097,2.867896463992655,5.498889086976805,4.43895814789755,5.063502942306158,5.380244590478185,4.544732655932624,1.91456452349394,3.1858665453113337,6.3348542693316325,1.82781902461732,2.523561956057013,0.3895668117627256,4.59395128394841,0.137503523749935,7.27584514695013,5.738497643889787,4.592756010441026,4.277240898332067,3.745237332129749,5.936402377725063,4.705977901682522,11.79038922726224,2.4436066514756147,3.63575439127776,4.60821785302146,6.100977647724821,0.5558161550616396,3.875780063068488,7.623515741490549,4.751142324726947,4.554588851677638,7.212569338850806,4.869377924031328,2.503348735167504,7.14425035619052,4.699329525673156,4.353323291162897,4.069530325162305,5.255878352582786,4.95837871156634,3.84197311892718,0.012052070911433,0.9528870966860536,0.0962185787463178,0.9913202301405404,0.0046640117854368
ACH-000448,4.113533819591914,4.763411574470007,3.713695814843359,3.7037651787934096,5.960233671694454,5.573192723781613,3.063502942306158,6.739848102699328,5.720825666089835,7.301221805333092,0.9107326619029126,1.459431618637297,7.35411711965283,3.596935142387232,0.5849625007211562,5.087038456766948,7.320755428706466,4.03738222200308,5.044394119358453,4.753818443173543,3.578938713093386,4.668459556915382,5.117279460053921,5.623808347726395,3.4776773275653072,5.928607199308951,5.013015535839256,3.0513721017210256,4.615298579092115,2.189033824390017,5.079378111118652,4.220329954879555,7.691045553487178,3.2249663650002742,4.002702520379824,5.246408087246385,4.603477988254004,4.68873986801449,2.718087583960517,5.20633064787105,4.241840183564671,6.113117036390723,4.006298023900369,6.602142090697982,6.761950079161545,2.9068905956085187,6.290940402403678,2.51096191927738,3.0197019144425483,4.797531839571962,2.9392265777282085,4.22881869049588,0.3448284969974411,4.277240898332067,1.4854268271702415,3.6667565918848033,3.8982083525087177,5.268658955027672,3.4789718050329426,12.117708027697732,0.5260688116675876,0.0426443374084937,1.0285691521967708,5.189429245809757,5.6865005271832185,3.704871964456353,6.599615348621605,3.942045259916047,2.778208576398088,5.93969674069176,4.526694845541976,3.472487771462744,6.112700132749362,3.919340082442013,3.358958825832329,2.918386234446348,4.022367813028454,6.092122849838679,3.38404980679516,0.0452956859233402,0.9973544403500976,0.1504756115397531,0.9992464943805928,0.0589375026466251
ACH-000450,1.2690331464552371,3.2464080872463845,0.0,5.30560578958543,7.619559737782492,5.964398632203184,3.71918344048179,3.524815928357506,4.738227400367242,6.976478203534362,2.560714954474479,4.192194165283345,0.1110313123887439,3.532316959332765,1.6415460290875237,6.180108068712015,6.757423346821803,3.606442228131608,3.1391420191456887,4.321928094887363,2.636914580355878,4.105175192265479,5.272769732436511,6.448240225216066,3.602884408718418,4.238786859587116,4.759688488427289,4.356143810225276,5.002702520379824,2.8135246892978105,5.500164679492167,3.4436066514756147,6.940284229009073,3.371558862611963,3.4841381312016693,1.1309308698264486,4.287620044112067,4.808899839257769,0.3219280948873623,4.941106310946432,5.185866545311334,5.152994605492435,4.780310099043375,5.473786911614368,0.137503523749935,0.4436066514756146,4.084064264788474,2.060047383669939,1.8718436485093173,0.9107326619029126,2.4828482830684653,6.316507819103109,5.247927513443585,4.794935662803536,0.9560566524124028,4.922197848396367,3.089159131911238,6.047232996461807,4.680324356844016,11.26455988773863,1.560714954474479,2.37851162325373,1.2016338611696504,6.484943701070659,5.08278773170927,3.4620523187964327,5.711219556894335,3.0806576633452254,0.4854268271702416,7.080870811759721,5.451540833017832,2.6415460290875235,6.031439309319335,3.371558862611963,3.908812907739547,3.905928478173135,5.53884852074424,6.187451054027326,5.489928219405183,0.1882340437039204,1.0,0.1445006557490617,0.9829983493232528,0.2865775677192946
ACH-000452,2.448900951145128,5.945560885993885,2.292781749227846,4.277984747299765,7.297925052503806,6.634448062362308,3.3015876466031866,4.689858236319245,5.783194703376154,6.311430455749743,4.639232163249277,4.7420062108667365,2.797012977836145,5.372603915204483,3.607626220845488,5.876516946564999,6.351734322591575,4.84799690655495,4.773468927905194,4.788685710613533,3.039138393906958,5.227664072554389,3.844988156682612,6.006298023900369,4.848497755385146,5.881664619320345,4.803743668505225,3.715893370547605,5.052676724303575,3.232660756790275,6.118941072723508,4.536674617569758,8.20608640065275,4.221103725367875,3.3175935046234715,4.232660756790275,4.874305165982231,4.645009884391095,4.1715271060388135,5.549977142771825,4.967168607532628,6.483976963236257,5.124328135002202,5.072534599722955,5.276868829976456,2.526068811667588,5.555202633878297,3.849999259466098,4.0522419811811385,2.62993940943954,3.842978831788325,4.522934560943456,2.7224660244710908,5.259272487037594,2.550900664647523,3.5668151540108965,4.189033824390017,5.750606504835592,5.760487101811031,10.900036566756144,2.3103401206121505,1.713695814843359,1.6870606883398924,6.213736095922801,4.623515741490549,3.845991770664573,5.981624360696356,4.779259720372376,3.768713657030485,5.917193036924947,5.593353770980297,3.20006486151431,6.301038849903148,4.609991295212678,4.186659017202113,5.223036337901875,6.04176864995163,5.666188489872781,4.84799690655495,0.0806015213981126,0.9911002756515748,0.0826833754680321,0.9880241046714182,0.0561663729612346
ACH-000454,3.4892860226258766,4.673556423990145,0.4005379295837288,6.346425085585596,6.902435413959019,5.034743949324734,4.879705766282288,2.430285272977781,6.045486656359465,5.072963271555224,1.8991756304805127,3.598126959919604,6.368942914404951,5.7230123963923685,2.711494906650088,6.307792796129895,5.825022364044702,5.329841176530628,5.256255873202732,5.2964574073712445,1.6507645591169022,5.118941072723508,4.113533819591914,6.02724253597374,4.639810977716776,5.496973580998276,4.759155833800272,3.327687364176047,3.891419186846079,2.6158870739160567,6.004950759951045,4.404630684217612,7.39214566314514,3.5668151540108965,4.185073637876762,2.1473066987802936,5.095924419998536,4.85897561429202,3.0107798387532423,5.440620047679168,5.571373435973201,5.592457037268081,4.825785627464791,6.030336078370959,5.527946098908258,1.1953475983222193,6.419370342528151,2.2600256559614555,3.4776773275653072,0.8875252707415875,3.358958825832329,4.520422248526446,0.0976107966264223,5.844988156682612,0.9927684307689242,4.553360503335328,3.779259720372376,5.413458688007979,5.370513052460412,11.811735924169316,5.091276694365222,1.5558161550616396,2.169925001442312,6.459103696135399,5.008988783227255,4.842978831788326,7.005175391331941,4.405992359675837,3.307428525192248,5.494735604862796,5.340562269026414,3.0426443374084937,5.850999394716474,4.02768487693716,4.089159131911238,3.2433644256936605,6.24260250592898,5.6845382485777325,4.3045110418099535,0.0219183550828746,1.0,0.0108587655276307,0.9993902767685824,0.0659749164505655
ACH-000455,4.746312766425459,4.032982416699428,0.1505596765753814,3.277984747299765,7.233523813439231,7.184181095805468,3.694880192799191,5.425929205208577,6.001577085389535,3.523561956057013,0.84799690655495,0.0426443374084937,0.4750848829487828,3.0840642647884744,1.948600847493356,5.152589069287126,6.917431755390104,4.414812060565847,4.950468414150123,2.7845039829295666,3.0669502439246266,4.9368734618242325,2.341985747228616,5.9701634246609965,4.563768278452033,5.51853513898218,4.6194130105979365,3.032100843167024,5.788946666577145,1.7484612330040354,4.876271360550127,4.54101915313356,8.688634976524042,4.126807703142035,4.701549056943071,6.760220946466509,4.628773595201645,4.492494151679432,1.2868811477881614,5.430619810959776,3.697106574476975,4.198494153639083,4.807870078299782,3.003602236680196,2.797012977836145,1.6780719051126378,5.563768278452033,1.2265085298086795,0.0285691521967709,0.4436066514756146,3.2675357980687347,0.0426443374084937,1.1826922975161902,4.2509615735332185,3.469885976274464,5.359310316890443,4.186659017202113,5.843983844048327,5.299757511839318,10.618018357571325,1.2868811477881614,2.2448870591235344,3.1243281350022016,6.48236429255538,2.513490745588118,3.307428525192248,7.487438112928715,3.3146965256562866,2.839959587489532,6.015470807639381,4.641546029087524,3.1160319934471103,6.568336182133747,4.742545233866053,3.776103988073164,4.039138393906958,4.641546029087524,5.562242424221073,3.951401291674311,0.0636589502437043,0.4295603415077257,0.2222859919717631,0.9998388285858736,0.1113104351019253
ACH-000456,5.488000770834068,5.118110505607367,2.889473542531109,4.563768278452033,7.403693786262805,7.099715999160909,4.130930869826448,6.096557042258569,5.131342539123261,3.363171077119244,4.603477988254004,3.9457949567400608,4.7718855785153655,2.849999259466098,5.5087455542444745,5.987775616142913,7.838195439259188,4.07724299893246,6.493615313577235,3.4195388915137843,4.03121873061072,4.403267722339301,1.5058909297299572,6.6860802635377095,4.249445341085838,6.888134388352869,4.604071323668861,3.6507645591169022,4.501439145158873,2.7070829917717063,5.789468436941201,5.401903471607959,8.159719997193214,3.9523335663696857,5.31397137105902,5.854494418154875,4.498889086976805,4.040015678847879,2.438292851579147,4.37851162325373,3.538538163629804,5.654206377944292,5.036063688743695,4.727920454563199,3.6229303509201767,3.828834649468056,4.4409521980296365,0.6507645591169022,3.3291235962915664,1.2868811477881614,5.080657663345225,5.432625411432297,6.395062799517578,4.237257770900372,4.139960569545456,3.634593268445757,4.953265239014844,5.617651119427331,5.556122817841175,12.055960234452296,2.879705766282288,2.794935662803536,3.683696454306516,7.612499945739441,0.8073549220576041,5.73308313184512,6.932746250996808,4.316869805064333,2.776103988073164,7.1026581313637385,5.740387932468353,2.5459683691052923,7.266036893995317,4.155425431747197,3.0461417816447205,3.711494906650088,4.879705766282288,5.132988042627442,3.669026765509631,0.1982396349185724,0.9315045840523136,0.1116727670996862,0.9742533090362798,0.0542135975284684
ACH-000458,3.576522137920503,7.373561215523111,1.819668183496456,4.950001749083499,6.786334980416971,6.581652530461277,3.3673710656485296,5.610581958492531,5.812241495189477,6.54936113292434,0.6599245584023783,1.495695162624069,7.824704218401829,4.949067965852913,1.454175893185802,5.812498225333564,7.7189780307796,3.730096465595469,7.527085978807456,3.15704371014558,5.368069876532083,4.772413554748482,5.550900664647523,8.071944967901048,4.553974808237472,4.893362210763872,6.13647851834917,3.982765462583646,4.662205499653616,2.587364990936461,7.338691819876701,5.175923742063755,6.193180353742616,5.23035674505615,4.064365540263628,6.456149034647996,4.661635602335959,5.485104761080973,2.9240998856407416,5.147713722352154,4.930737337562887,5.768449015180547,5.876516946564999,5.663913842115978,7.593353770980297,2.957914598632985,5.442943495848728,4.272769732436511,5.818646082822539,4.207111961207714,5.289465630958221,4.791814071161826,0.2141248053528473,5.016585460434449,2.8619553641448694,4.174725987706133,5.089159131911238,5.616181231331876,5.6806056662025926,12.16945529769703,1.570462931026041,1.7865963618908067,3.5897634869849773,6.752213367865143,4.842978831788326,2.871843648509318,7.062423969074437,4.821710215034674,4.926473911256073,6.368244526376844,4.588564737401351,2.763411574470007,7.543109174483876,4.0557162635125446,3.463360885816658,3.671293372481576,5.383013015488671,5.69181329717138,4.376429311069923,0.1332515618954509,0.9998831441373344,0.0357641016778419,0.99808858168749,0.0300304253168014
ACH-000459,3.7463127664254574,6.719457274598753,0.2141248053528473,4.368069876532083,8.179361757050403,6.639521599510833,4.462052318796433,5.221877081077034,5.579542224936903,8.530328298745562,1.0285691521967708,6.398145116504409,0.7570232465074596,1.903038270112912,2.817623257511431,5.43195718768673,7.020924396158786,4.493775408460703,7.582857034844238,5.472487771462744,3.237257770900372,5.151371776253954,5.33735429849697,5.601102203376409,4.060912049587873,4.553974808237472,4.195347598322219,2.82781902461732,7.078951341394822,3.304511041809953,5.9770509061106125,5.234961094839504,7.846305256909236,3.852997587613317,4.017921907997263,6.094236069845765,5.172327491657617,4.255500733148386,3.8094144442358986,6.018144528943756,5.021479727410452,4.918863237274595,5.551516017628014,7.7021726853655474,3.61706334388818,3.582556003014061,5.548128323585586,2.0250287944915226,3.851998837112446,0.3673710656485294,4.9354597478052895,6.115199749385445,6.858229714211179,5.371210343455566,4.2539892662307865,4.715344295358907,4.238786859587116,6.5668151540108965,4.1969217338203295,11.213833283099293,0.722466024471091,0.5558161550616396,5.19416586852982,6.405822220511669,1.3785116232537298,4.532316959332765,6.951750965287226,4.2861418728343015,4.315421315945778,6.336818942547644,5.213347281733441,2.292781749227846,7.164906926675688,4.595742339474399,3.9001422603598166,3.39231742277876,5.701271802201968,6.829088444004886,3.056583528366368,0.0153316989738893,0.2350134388218509,0.0373943745056029,1.0,0.1369750147963932
ACH-000460,4.479618608469416,5.989139007368233,2.533563348214512,4.03121873061072,6.658354316774077,6.836302883509772,3.326249700837456,5.786334980416971,4.452858964713811,2.6982184782244136,3.001802242633985,3.476381687567235,6.835797782396204,3.6217588567097327,3.879705766282288,5.838951766951944,6.939226577728209,7.060263598738293,6.80928581019891,2.570462931026041,3.090853430451113,3.596935142387232,4.246408087246385,5.688180358586926,3.6507645591169022,5.486070743735668,4.393004256898322,3.097610796626422,5.015693807105145,2.541019153133559,6.063502942306158,4.301587646603187,8.684327846053227,3.618238655595455,3.747387399652718,3.085764553778314,3.791814071161826,4.135042286233651,4.514753498439753,5.204766750654613,4.253232938538032,4.816599706534912,5.199279721336625,3.665620164066381,5.938521045865967,2.150559676575381,6.099715999160909,2.761285273361619,4.814037647539975,0.1634987322828795,3.468583317006828,2.875780063068488,4.773996325111173,4.648465443027314,2.8135246892978105,4.455491620628468,3.8923910259134034,5.700162250106601,4.867896463992655,10.979210811641222,0.070389327891398,0.0976107966264223,0.2141248053528473,6.450551443306483,1.4005379295837286,2.8257856274647914,6.221103725367875,3.831877241191673,1.097610796626422,6.173527238122508,4.602884408718419,2.39231742277876,6.8376910004285625,4.187451054027326,3.1160319934471103,3.372952097911829,5.227664072554389,5.698218478224414,3.784503982929567,0.0372693495166722,0.9929184881696834,0.0986789383254586,0.9998960328562048,0.0867129315453014
