DepMap_ID
ABCA7 (10347) Exp
ABCB11 (8647) Exp
ABHD14B (84836) Exp
ABHD3 (171586) Exp
ABI1 (10006) Exp
ABRA (137735) Exp
ACAA1 (30) Exp
ACSF3 (197322) Exp
ACSL5 (51703) Exp
ACSS1 (84532) Exp
ACY1 (95) Exp
ACY3 (91703) Exp
ADA (100) Exp
ADAM8 (101) Exp
ADAP1 (11033) Exp
ADAT2 (134637) Exp
ADCK5 (203054) Exp
ADCY4 (196883) Exp
ADCY7 (113) Exp
ADGRE2 (30817) Exp
ADGRG7 (84873) Exp
ADRB1 (153) Exp
AGMAT (79814) Exp
AGPAT2 (10555) Exp
AGR2 (10551) Exp
AIF1 (199) Exp
AKR1C4 (1109) Exp
ALDH1A1 (216) Exp
ALDOC (230) Exp
ALG1L (200810) Exp
ALOX5 (240) Exp
AMN (81693) Exp
ANGEL1 (23357) Exp
ANKRD13D (338692) Exp
ANKRD22 (118932) Exp
ANO9 (338440) Exp
ANP32B (10541) Exp
AOC1 (26) Exp
AP1G2 (8906) Exp
APOBEC1 (339) Exp
APOBEC3A (200315) Exp
APOBR (55911) Exp
APOC2 (344) Exp
APRT (353) Exp
AQP3 (360) Exp
AQP7 (364) Exp
ARAP1 (116985) Exp
ARHGAP27 (201176) Exp
ARHGAP30 (257106) Exp
ARHGAP45 (23526) Exp
ARHGDIB (397) Exp
ARHGEF1 (9138) Exp
ARL11 (115761) Exp
ARRDC1 (92714) Exp
ARRDC2 (27106) Exp
ARRDC5 (645432) Exp
ATF7IP2 (80063) Exp
ATP2A3 (489) Exp
ATP5F1D (513) Exp
B3GNT3 (10331) Exp
BARX2 (8538) Exp
BATF (10538) Exp
BCAS1 (8537) Exp
BCL2L14 (79370) Exp
BIK (638) Exp
BIN2 (51411) Exp
BIRC7 (79444) Exp
BLNK (29760) Exp
BOP1 (23246) Exp
BSPRY (54836) Exp
BTK (695) Exp
BTNL9 (153579) Exp
C11orf53 (341032) Exp
C12orf71 (728858) Exp
C15orf39 (56905) Exp
C16orf54 (283897) Exp
C16orf74 (404550) Exp
C17orf99 (100141515) Exp
C1QTNF12 (388581) Exp
C1orf116 (79098) Exp
C5orf52 (100190949) Exp
C7orf61 (402573) Exp
C8orf74 (203076) Exp
C8orf76 (84933) Exp
CA2 (760) Exp
CALML3 (810) Exp
CALML4 (91860) Exp
CALML5 (51806) Exp
CAPN1 (823) Exp
CAPN11 (11131) Exp
CAPN3 (825) Exp
CARD11 (84433) Exp
CARD17 (440068) Exp
CARD6 (84674) Exp
CARNMT1 (138199) Exp
CASP10 (843) Exp
CASP8 (841) Exp
CBFA2T3 (863) Exp
CCDC17 (149483) Exp
CCDC63 (160762) Exp
CCDC69 (26112) Exp
CCDC78 (124093) Exp
CCDC88B (283234) Exp
CCDC88C (440193) Exp
CCL22 (6367) Exp
CCL24 (6369) Exp
CCN6 (8838) Exp
CCND2 (894) Exp
CCR9 (10803) Exp
CCRL2 (9034) Exp
CD19 (930) Exp
CD244 (51744) Exp
CD300LF (146722) Exp
CD40LG (959) Exp
CD48 (962) Exp
CD5 (921) Exp
CD53 (963) Exp
CD6 (923) Exp
CD69 (969) Exp
CD79A (973) Exp
CD84 (8832) Exp
CD86 (942) Exp
CD93 (22918) Exp
CDC42SE2 (56990) Exp
CDH26 (60437) Exp
CDT1 (81620) Exp
CDX2 (1045) Exp
CEACAM1 (634) Exp
CEACAM21 (90273) Exp
CEACAM4 (1089) Exp
CEACAM5 (1048) Exp
CEACAM6 (4680) Exp
CEBPA (1050) Exp
CEBPE (1053) Exp
CEP83 (51134) Exp
CFD (1675) Exp
CGAS (115004) Exp
CHAD (1101) Exp
CHCHD10 (400916) Exp
CHCHD7 (79145) Exp
CHRAC1 (54108) Exp
CLCA4 (22802) Exp
CLEC12A (160364) Exp
CLEC17A (388512) Exp
CLEC1B (51266) Exp
CLEC2A (387836) Exp
CLECL1 (160365) Exp
CLUH (23277) Exp
CLYBL (171425) Exp
CNTRL (11064) Exp
COL9A3 (1299) Exp
COLCA2 (120376) Exp
COMTD1 (118881) Exp
CPNE7 (27132) Exp
CPSF1 (29894) Exp
CRACR2A (84766) Exp
CRACR2B (283229) Exp
CRIP1 (1396) Exp
CSF2RB (1439) Exp
CST9 (128822) Exp
CSTA (1475) Exp
CSTL1 (128817) Exp
CTSH (1512) Exp
CTSS (1520) Exp
CXCL17 (284340) Exp
CXCR2 (3579) Exp
CXCR3 (2833) Exp
CXorf65 (158830) Exp
CYBA (1535) Exp
CYBB (1536) Exp
CYC1 (1537) Exp
CYP4F12 (66002) Exp
CYP4F2 (8529) Exp
CYP4F22 (126410) Exp
CYP4F3 (4051) Exp
CYRIB (51571) Exp
CYTH4 (27128) Exp
D2HGDH (728294) Exp
DAPP1 (27071) Exp
DCANP1 (140947) Exp
DDN (23109) Exp
DDX28 (55794) Exp
DECR1 (1666) Exp
DEF6 (50619) Exp
DEGS2 (123099) Exp
DENND1C (79958) Exp
DENND2D (79961) Exp
DGAT1 (8694) Exp
DHRS4L2 (317749) Exp
DHRS9 (10170) Exp
DIAPH1 (1729) Exp
DKK4 (27121) Exp
DLEC1 (9940) Exp
DNAH1 (25981) Exp
DNAJA4 (55466) Exp
DNASE1L3 (1776) Exp
DNPH1 (10591) Exp
DOCK8 (81704) Exp
DPEP2 (64174) Exp
DSG1 (1828) Exp
DSG3 (1830) Exp
DSG4 (147409) Exp
DUSP22 (56940) Exp
EAF2 (55840) Exp
EBAG9 (9166) Exp
EBPL (84650) Exp
EEF1D (1936) Exp
EHBP1L1 (254102) Exp
EIF3E (3646) Exp
EIF3H (8667) Exp
EIF4B (1975) Exp
ELF1 (1997) Exp
ELMO3 (79767) Exp
EMB (133418) Exp
EML2 (24139) Exp
ENOSF1 (55556) Exp
EREG (2069) Exp
