DepMap_ID,ARHGAP29 (9411) Exp,ARL4C (10123) Exp,BCAR1 (9564) Exp,BCAR3 (8412) Exp,BCL2 (596) Exp,BCL2L1 (598) Exp,CCND1 (595) Exp,CCND2 (894) Exp,CCND3 (896) Exp,CCNE1 (898) Exp,CD44 (960) Exp,CDH2 (1000) Exp,CDK6 (1021) Exp,CFLAR (8837) Exp,DOCK5 (80005) Exp,DOCK7 (85440) Exp,EGFR (1956) Exp,EP300 (2033) Exp,ERBB2 (2064) Exp,EVA1A (84141) Exp,FERMT2 (10979) Exp,FGFR1 (2260) Exp,FOSL1 (8061) Exp,GPX8 (493869) Exp,GRHL2 (79977) Exp,H3C3 (8352) Exp,HNF1B (6928) Exp,IRS1 (3667) Exp,IRS2 (8660) Exp,ITGAV (3685) Exp,ITGB3 (3690) Exp,ITGB5 (3693) Exp,JUN (3725) Exp,KLF5 (688) Exp,MDM2 (4193) Exp,MYC (4609) Exp,NEDD9 (4739) Exp,PARD6B (84612) Exp,PAX8 (7849) Exp,RAC1 (5879) Exp,RHD (6007) Exp,SNAI2 (6591) Exp,SOCS3 (9021) Exp,SOX9 (6662) Exp,SQSTM1 (8878) Exp,TEAD1 (7003) Exp,TEAD3 (7005) Exp,TFAP2A (7020) Exp,TGIF1 (7050) Exp,TIPARP (25976) Exp,TP63 (8626) Exp,TRIO (7204) Exp,TWIST1 (7291) Exp,VCL (7414) Exp,WWTR1 (25937) Exp,YAP1 (10413) Exp,ZEB1 (6935) Exp,ZEB2 (9839) Exp,ZFP36L1 (677) Exp,ZNF217 (7764) Exp,EIF2AK3 (9451) Dep,MYC (4609) Dep,NQO1 (1728) Dep,SF3B1 (23451) Dep,SQSTM1 (8878) Dep
ACH-000496,3.0461417816447205,3.833902076669163,5.434961760187254,4.595742339474399,1.4329594072761065,5.357200084860054,7.044831233447812,0.0426443374084937,5.512542955096859,4.208673319629471,8.491332029033206,8.104860799708199,4.624685810525398,5.527633387290932,4.851499202461257,4.43095427138573,5.791553633388596,4.23035674505615,4.595145567990858,2.307428525192248,4.908812907739547,4.75595576955096,7.064904402198287,5.36387192485753,0.0285691521967709,1.063502942306158,0.0565835283663675,3.007195501404204,1.541019153133559,6.061992153734221,4.066089190457772,6.896271848807375,5.325890061039784,4.516645557780962,5.0574502721839,8.47739400572551,1.111031312388744,1.5558161550616396,2.176322772640463,8.232324984166073,0.070389327891398,2.4329594072761065,4.571676809970931,4.034743949324734,8.269781238274378,5.022367813028454,3.0513721017210256,1.8953026213333068,5.604664415163704,3.9001422603598166,0.4222330006830478,6.589613697747352,4.0259146987507926,5.9478998862482655,5.282069075198131,4.712045448553693,4.067810783789621,3.773996325111173,5.607922067261143,4.318316841334983,0.0369214826834075,1.0,0.1473659701955226,1.0,0.0223300101027028
ACH-000498,0.1634987322828795,0.3561438102252753,0.1110313123887439,0.411426245726465,4.174725987706133,4.222650022451478,0.6690267655096305,4.791293148592206,6.408032466130653,3.6158870739160567,8.396433531250992,0.2986583155645151,6.318678373736547,5.427941332509482,4.0574502721839,4.177120502846516,0.1110313123887439,4.587364990936461,1.7990873060740036,0.2868811477881615,0.3103401206121505,1.1243281350022014,3.499527024215096,0.2986583155645151,0.1890338243900171,1.3045110418099528,0.0285691521967709,0.0565835283663675,2.0806576633452254,3.234194722953812,0.4222330006830478,1.0908534304511135,1.7355221772965377,0.4436066514756146,3.844988156682612,8.052676724303575,3.5372960670908418,0.9927684307689242,0.4005379295837288,6.384913230748688,0.2986583155645151,0.0840642647884745,0.3448284969974411,0.0976107966264223,6.1409831048784245,0.1505596765753814,0.137503523749935,0.137503523749935,4.383358695385111,2.422233000683048,0.0565835283663675,5.848247352704505,0.2265085298086797,4.469885976274464,0.2750070474998698,0.2986583155645151,2.773996325111173,5.330558400030802,4.38543103719352,3.581351247168777,0.0940735057923291,0.9999042401383786,0.141090286320923,0.9990566676549258,0.0336492210740381
ACH-000499,0.070389327891398,1.807354922057604,3.626439136697315,0.6040713236688608,1.480265122054463,4.268284666520996,8.288543132659068,2.776103988073164,4.8011586560936985,4.546585829008101,1.2078928516413328,0.1110313123887439,0.1634987322828795,3.849999259466098,0.6599245584023783,3.824767853143294,1.3391373849195856,4.404630684217612,4.150559676575382,0.1763227726404629,3.350497247084133,5.624685810525398,0.765534746362977,4.490570130446201,0.0426443374084937,1.4222330006830477,0.0285691521967709,2.7398481026993275,4.018812185742817,3.187451054027326,0.2016338611696504,6.206135253404591,2.8914191868460786,0.8875252707415875,4.58796498888268,7.018144528943756,0.3103401206121505,2.097610796626422,0.0285691521967709,7.126704472843191,0.0976107966264223,0.8399595874895318,1.7782085763980875,0.0426443374084937,5.5906618959652645,3.212569338850806,3.5897634869849773,2.974529312483882,6.20124177119825,3.4462562298895643,5.04220656012069,3.972692654004264,2.920293300211007,4.456149034647996,4.22881869049588,3.596935142387232,1.782408564927373,4.508428652531857,4.538538163629804,3.901108243014512,0.011717255261341,0.999962297510428,0.0115894039041372,0.9824803985750196,0.0326409609870503
ACH-000500,5.198494153639083,3.0426443374084937,5.4799419014771305,5.288727679514566,0.7311832415722002,6.927422428739871,7.591933685085199,2.5185351389821804,4.94345253855882,2.9240998856407416,9.875488276008634,6.847871667174613,3.2094533656289497,3.711494906650088,4.2645364309990255,3.708187236020709,5.018812185742817,4.753818443173543,5.462379571841023,4.642123916153487,5.390254956321868,5.523561956057013,7.642629377520866,5.701271802201968,0.1505596765753814,1.3895668117627256,0.0,4.232660756790275,1.5558161550616396,4.574707046415546,2.405992359675837,4.721919445551544,5.970393537914677,5.450551443306483,4.025028794491522,6.537140729804997,0.4646682670034443,0.925999418556223,0.6135316529179271,7.828390401568967,0.3103401206121505,4.155425431747197,4.177917792195843,4.189824558880018,7.422569410860832,5.443606651475615,3.0107798387532423,4.785550551739256,5.943686951597095,4.654779216959517,2.8914191868460786,7.414981142903091,3.365972427593384,7.322559135937585,5.588564737401351,6.5915597458278015,3.1747259877061333,3.2448870591235344,6.157650096861711,4.904002316283692,0.0625481513378246,0.9787509365909508,0.1372382399376408,0.9887589135059636,0.0287725822050057
ACH-000501,4.085764553778314,5.057883448899626,5.236109889889632,5.053111336459563,0.1243281350022017,7.486714373030702,7.960523293890615,0.0976107966264223,5.895544989253388,4.467279480459983,6.734032139564931,0.3103401206121505,2.944858445807539,5.3150589663166246,3.799087306074004,3.494415610397496,4.603477988254004,3.884597920990065,4.851998837112446,4.183486514459391,2.625270489374693,4.030336078370959,6.660352509670921,3.8609627978581167,4.354734239970604,1.7782085763980875,0.9927684307689242,2.875780063068488,2.669026765509631,3.676944359106912,0.0565835283663675,6.767389962065719,6.136273429850582,5.187846909439575,3.680324356844016,6.276868829976456,6.267723051627423,3.132576842670008,4.1715271060388135,8.1613334682071,0.0840642647884745,2.9164766444377164,1.298658315564515,5.685099172006606,7.231701199029002,5.1013979521825314,4.351204277257994,3.171527106038814,6.4589397069290975,4.588564737401351,0.4541758931858021,6.084489524936252,0.0976107966264223,6.157852169141737,4.134220939760634,6.487357715311548,0.1890338243900171,0.137503523749935,6.744430229987922,4.3125199674749455,0.040109723875376,0.9996929502427488,0.095392991460398,1.0,0.1065802736573506
ACH-000502,4.614709844115208,4.388189537156084,6.228626318331999,3.980939266085512,0.2868811477881615,7.05408873537293,6.698774108903683,0.1505596765753814,5.954428984371879,2.4462562298895643,8.712802100796454,4.647314509547136,3.2957230245399685,5.64587455030903,3.382667252745041,2.077242998932461,4.4087118610294285,3.4620523187964327,4.632849830117706,1.2690331464552371,4.168321115739722,3.2957230245399685,6.6626327749539085,5.356495987705577,2.73768676140986,2.3673710656485296,0.0840642647884745,4.634593268445757,2.266036893995317,5.072534599722955,1.1375035237499351,6.887647114839535,3.747387399652718,6.36053986165181,4.152994605492435,5.448900951145128,0.3103401206121505,1.9411063109464315,3.5496691707264905,7.985101903624257,0.0,4.658211482751795,2.4828482830684653,4.739848102699328,9.100294391713524,4.697106574476975,3.85897561429202,3.488000770834068,5.3466023752989855,4.118525848935668,0.2986583155645151,4.51853513898218,2.937344392150232,6.174326515173915,6.538693350532647,5.001802242633985,3.982765462583646,1.831877241191673,6.285772093249838,5.220716891998917,0.0497951204212201,0.9999963686705864,0.1664034901258108,0.9966481132953908,0.025125547516929
ACH-000503,3.18269229751619,2.575312330687437,4.461397589926158,4.993674361750585,0.6507645591169022,5.663344619366085,6.377123749129487,2.364572432295856,5.69849632031307,2.990954860396993,8.855242251454154,5.036063688743695,4.10936055940423,5.919101679559393,2.400537929583729,2.9891390073682333,6.391286558111185,3.71918344048179,5.708463165072116,3.6392321632492775,4.320484678017694,2.594548549550354,5.862203399053224,4.864928972289788,3.1243281350022016,0.5160151470036647,0.0,2.211012193485512,2.9597701552114675,6.052459369118096,3.641546029087524,6.275752048828529,5.923149180472309,4.7311832415722,3.836934011321092,6.809157164691589,2.62993940943954,1.4382928515791469,0.070389327891398,7.364397337321324,0.1110313123887439,6.247737672658932,2.778208576398088,4.068670810665099,7.479861085016818,3.787641414483326,3.606442228131608,4.72137265947682,5.870611313044545,4.927896453728821,5.341274183692175,6.37608196665007,4.269033146455237,4.480265122054463,5.084914659767938,4.540399305630624,1.480265122054463,2.0461417816447205,6.127839600075298,4.106013237622119,0.0362540509175773,1.0,0.0382610322881734,0.999987559358724,0.019148622267072
ACH-000504,4.032100843167024,5.24069594421251,5.834154981401319,5.623223075896505,2.2839217723076177,5.403949364232865,5.73579292798531,0.0426443374084937,6.208868370672949,4.599912842187128,8.948892814191556,5.760753208062987,4.569248029867182,4.441616269406558,0.5558161550616396,6.061128135118254,3.5447326559326235,4.7713574089905615,5.433293325815009,5.728192635498048,6.496654082593496,6.246027980528104,7.051372101721025,6.448074996441805,0.1890338243900171,0.7048719644563528,0.0840642647884745,3.471187460386985,3.7516779456875775,6.147103143924099,3.203201156316611,8.800188081051449,7.043081981895663,4.570462931026041,3.575312330687437,4.768184324776926,5.007195501404204,1.250961573533219,2.3868109464722167,8.13863018920422,0.1890338243900171,5.990501111363251,4.991861930556323,3.61706334388818,8.658711339973921,5.281327329659484,3.986410935252045,5.403267722339301,5.960233671694454,4.568640195419223,3.1618876823768938,6.204179851857087,2.7311832415722,6.771093251699539,6.636479618780535,6.061560209107974,3.795974694206668,5.542567607764219,6.687620632084895,4.159467729266766,0.0145901617037024,0.9417800148646296,0.1824423217937516,1.0,0.0632690229901362
ACH-000505,6.067810783789621,6.393519167988513,5.779259720372376,6.546277132090075,0.7048719644563528,6.345538310070007,7.22670118455169,0.1110313123887439,5.110613805500896,1.933572638261024,9.281976377858754,4.772413554748482,3.543495883425772,4.674121632632394,3.2735158897021166,4.281698250098829,6.327328082629952,4.3384244147835584,2.324810603420484,6.287620044112067,6.020591094773247,6.12267271882414,8.939255967402795,6.514753498439753,0.0285691521967709,0.963474123974886,0.0565835283663675,3.679198570566922,2.1342209397606338,5.177120502846516,6.040892430646901,5.43895814789755,7.997292407636508,1.9297909977185967,3.465974464504069,5.72137265947682,0.1110313123887439,1.6415460290875237,8.702034124566278,8.283551423174307,0.1634987322828795,5.41006969175638,5.716442236843321,5.561937059622433,7.93969674069176,5.189824558880018,3.203201156316611,1.91456452349394,6.9487176412631735,3.6848187375532224,0.0565835283663675,6.73348992588162,3.2203299548795554,5.865918814552212,5.398487190018967,6.039138393906958,5.221877081077034,4.189033824390017,7.117383366931484,5.319039815562536,0.1277254789406571,0.999549508981994,0.2863057546168057,0.9999731431663216,0.0402936383466203
ACH-000507,2.5360529002402097,3.4019034716079584,4.944389962270092,2.5084286525318573,1.2690331464552371,8.27290966632248,7.024918018199312,0.070389327891398,3.9467308601403097,3.324810603420484,2.980025300238734,0.1890338243900171,5.344828496997441,4.348374075191163,2.7463127664254587,3.9307373375628862,4.05484847699562,4.9740703670240265,6.248117329250832,0.1110313123887439,0.1243281350022017,0.1763227726404629,6.154818109052104,3.0513721017210256,3.787641414483326,1.0356239097307212,2.572889668420581,5.214513410080016,0.01435529297707,5.025471814621179,0.3895668117627256,5.452529544677926,8.417683768755419,6.189033824390017,3.825785627464792,6.773864493883331,4.674686619927999,2.533563348214512,1.8718436485093173,7.042316016897107,0.2141248053528473,0.0426443374084937,4.0866139474094965,6.151168794186662,8.491412205483204,4.18824265626441,4.437627248318949,2.1602748314085933,6.983905662627891,3.899175630480513,0.0565835283663675,5.147306698780294,0.0285691521967709,3.697106574476975,3.0089887832272546,7.408966551654309,0.1634987322828795,0.2265085298086797,6.277798821010329,4.968090752045256,0.1435323934406364,0.99992878792721,0.0381000902408895,0.9786668971416576,0.0688624757712009
ACH-000510,3.6507645591169022,4.740387932468353,5.977737849242815,4.433627167084783,0.9781956296816516,5.603477988254004,6.729960561018015,0.8073549220576041,5.622930350920177,3.0789513413948217,7.28771237954945,3.3103401206121505,4.649040565634448,4.601696516480957,3.4195388915137843,4.28835856219366,3.485426827170241,3.189033824390017,3.6881803585869264,0.0426443374084937,4.840463233869542,5.210232990095849,7.940812764026809,5.439290681042018,0.0285691521967709,0.0,0.0,2.414135532984451,0.070389327891398,4.498250867527825,1.4059923596758368,5.6760981209122185,5.988230223060457,2.6915341649192,4.060047383669939,6.476057595677545,0.1110313123887439,0.7311832415722002,1.1043366598147355,7.422989813300176,0.0976107966264223,0.0426443374084937,3.5993177936982264,4.779259720372376,7.338780943894699,3.942045259916047,2.807354922057604,3.699329525673156,5.482848283068465,4.258518924711301,0.0426443374084937,6.134836993449116,3.0617761975866897,6.24050514939098,5.768449015180547,5.511594541537413,3.400537929583729,3.1342209397606338,5.932391940068527,5.065227622775619,0.0562289838654617,0.9977493374037107,0.0346901184348279,0.999442307485282,0.0291514075967147
ACH-000511,7.174626129942405,5.44857062600553,4.739848102699328,6.034523875334392,2.6530600171045644,7.2939773656244276,8.745102846458163,1.1309308698264486,5.169524197150003,3.104336659814736,8.903038270112912,6.9847032668251385,4.624685810525398,5.573495715495609,5.248307120087241,5.036942844798256,6.476381687567235,4.306699707272787,4.860466258517167,7.1622906135458,5.172727518012846,5.845239125638779,8.390899793878257,6.364047083607321,0.1763227726404629,0.8639384504239714,0.0976107966264223,4.222650022451478,2.941106310946432,5.044831233447812,1.713695814843359,6.623515741490549,6.851749041416057,3.991861930556323,4.036503333738988,6.092122849838679,1.3161457422933562,2.344828496997441,2.794935662803536,8.589351529153642,0.1110313123887439,5.139960569545456,4.493775408460703,4.345538310070007,7.794350878623304,6.251340382788616,3.9467308601403097,3.0143552929770703,6.895908464806237,5.361417466789213,1.0565835283663676,7.701826258412055,0.0,6.509537504113891,4.701549056943071,6.549515160046773,3.61706334388818,4.570462931026041,7.251813754529217,5.4432751117658045,0.0388915661020057,0.9880969821638128,0.079102167050234,0.9960027077650851,0.0759871504739021
ACH-000512,0.0565835283663675,0.0976107966264223,1.948600847493356,3.8747969658986654,4.365272599764531,3.3175935046234715,6.604664415163704,0.070389327891398,4.16430358309365,4.618238655595454,7.531927241876955,0.1634987322828795,4.962086249850644,6.620439787651722,0.0565835283663675,2.4672794804599825,0.1243281350022017,4.722466024471091,1.8519988371124465,0.2016338611696504,0.7048719644563528,0.4541758931858021,1.7949356628035362,0.2265085298086797,0.01435529297707,3.612352498752662,0.070389327891398,4.196134880765161,0.01435529297707,3.1176950426697547,0.1243281350022017,0.2509615735332188,3.996388746447621,3.257010618206024,4.714245517666122,8.167267595885598,2.881664619320345,0.925999418556223,1.7355221772965377,5.950235100485688,0.137503523749935,0.4541758931858021,3.2203299548795554,0.0565835283663675,6.7755773609306535,0.3219280948873623,1.5459683691052926,2.3673710656485296,2.0942360698457656,4.276496665640356,0.632268215499513,3.021479727410452,0.070389327891398,1.2078928516413328,2.469885976274464,0.2265085298086797,3.7224660244710894,0.070389327891398,3.634593268445757,5.747655932932393,0.0575379044774612,0.972489586329114,0.0153365730803718,0.999777849080116,0.0388101068236982
ACH-000514,2.763411574470007,5.002702520379824,5.131342539123261,2.724650271732968,4.798050514767515,5.740387932468353,0.6507645591169022,0.1110313123887439,5.107269393592545,4.4114262457264655,1.01435529297707,6.9985340182791775,2.339137384919585,3.428946344769483,2.543495883425772,4.110196177754199,0.7484612330040357,5.604664415163704,4.067810783789621,2.007195501404204,4.05484847699562,4.998646839005795,0.2750070474998698,0.01435529297707,1.3673710656485294,0.0,0.0426443374084937,1.4222330006830477,2.927896453728821,2.292781749227846,0.3448284969974411,0.6415460290875237,5.887525270741588,3.3305584000308026,4.228049047884462,1.3161457422933562,0.3334237337251918,1.4005379295837286,1.5260688116675876,8.04023491675437,0.3785116232537298,0.1505596765753814,0.8237493603082727,3.915520900751959,5.695437110405369,6.312701472795798,0.0565835283663675,3.775050541483175,4.160274831408593,2.8698714061777126,0.1505596765753814,6.453023646529056,3.3673710656485296,4.368069876532083,0.7570232465074596,0.1110313123887439,4.096767854714689,0.5160151470036647,0.6415460290875237,0.6690267655096305,0.061518975030937,0.2650846995932814,0.2655184794300012,0.9999442802805651,0.0153772098892356
ACH-000516,6.170525999176848,2.682573297347578,5.526381862561924,5.318678373736547,1.5459683691052926,5.419201773848765,5.9071310247467945,0.2750070474998698,6.353499735245657,4.841469999465799,9.270038305271903,6.661350569233997,4.203201156316611,4.758622982440239,4.505890929729957,6.083638879250706,3.828834649468056,4.23112515787905,3.821710215034674,6.457462964648552,5.484138131201669,6.788033114121252,6.918147673876828,7.613310634910465,0.2986583155645151,0.4854268271702416,0.137503523749935,3.368768349090334,2.277984747299765,6.421559944901823,2.454175893185802,7.806904009398553,8.444890648697086,3.810443103845176,4.115199749385445,5.466300829179342,1.831877241191673,0.8318772411916731,2.211012193485512,7.154210530588339,0.5558161550616396,5.681730355435845,4.510329019490572,3.1731274334806563,9.62924732086058,6.636334602442182,3.400537929583729,3.18269229751619,6.04592343960255,5.507160349117523,1.144046369616707,6.480426705191877,6.367895205541993,6.789859640913649,5.121015400961366,6.22881869049588,4.181897643108388,4.758089934201813,6.2918613695852175,4.224966365000275,0.0291897420883046,0.9390147078597793,0.1471663529119121,0.9956760737248052,0.0209851569402716
ACH-000517,3.723558561472103,3.2883585621936606,3.906890595608519,4.600507645345786,1.0,8.216357854416758,6.385085853547684,0.0426443374084937,5.993674361750585,3.894332742277694,8.616365049264328,4.916476644437717,4.444269502413482,6.1888360730305285,3.3146965256562866,3.465974464504069,6.040454121349624,3.20006486151431,4.237257770900372,0.0840642647884745,4.2433644256936605,4.72137265947682,7.375734538583156,5.277240898332067,0.0426443374084937,0.3895668117627256,0.01435529297707,3.358958825832329,2.211012193485512,5.1622906135458,3.351910961103077,6.02967373462642,4.9354597478052895,3.075532631167357,4.216454865144756,6.004276655877934,0.6959938131099002,1.4854268271702415,2.1210154009613658,8.659460801229844,0.0426443374084937,4.85049941375812,4.168321115739722,4.90977310414164,8.937579799679659,5.001802242633985,4.064365540263628,3.5298209465286954,6.0557162635125446,4.993221467368938,0.6870606883398922,5.936637939002571,0.0285691521967709,5.970623614470605,5.080231272019264,5.273515889702116,3.713695814843359,2.918386234446348,5.649902819893139,5.997744026059632,0.0995052771778341,0.994672134747876,0.1618070644144986,0.9210491024835812,0.0695199448169593
ACH-000518,3.6403895600549454,3.2957230245399685,5.906890595608519,4.471837762422287,0.6690267655096305,5.759422185696328,7.340918270272116,1.9297909977185967,5.0895828931247085,2.4802651220544627,8.712630169221024,0.3785116232537298,4.241840183564671,6.097400107317411,3.070389327891398,4.150559676575382,7.479133533079845,4.51096191927738,5.5576551547254205,3.740927560318628,0.879705766282288,0.6690267655096305,3.903038270112912,4.038260575175349,5.1586601753464985,0.070389327891398,0.0426443374084937,3.250961573533219,0.7570232465074596,5.238404739325079,0.137503523749935,6.345360889539638,3.502075956045791,5.737957106213592,3.4982508675278257,6.357552004618084,5.093391153253013,1.5058909297299572,2.9873208659292536,8.896604870422163,0.1763227726404629,3.72137265947682,4.2645364309990255,2.9164766444377164,8.1183701091999,3.5909612413426,5.17951105027151,4.863938450423972,5.751142324726947,4.176322772640463,6.8189016758856384,5.321206566969903,1.8718436485093173,6.281698250098829,5.86616616903904,5.603181229013857,0.5655971758542251,0.1890338243900171,6.918266959092563,4.6656201640663815,0.04929909347383,0.9975564835558112,0.0572280572432978,0.9966027019857346,0.055765946792675
ACH-000520,4.950468414150123,2.885574364371426,5.325890061039784,5.677226328235317,0.3673710656485294,5.50747752951693,6.083213368248981,0.01435529297707,5.213347281733441,2.3673710656485296,9.196946316064569,6.345715708784144,2.805292455600712,4.94673086014031,3.341985747228616,4.238022517825721,4.677508242264722,3.873813198359087,4.70265754339091,5.508111681193465,5.710944154575872,6.045486656359465,7.8067107179652355,6.027021314622255,0.1890338243900171,0.4005379295837288,0.0285691521967709,1.74416109557041,1.6599245584023783,6.027463723408577,1.232660756790275,5.825276830054866,7.266318057157455,3.560714954474479,2.920293300211007,6.891540702537108,0.5753123306874368,1.280956313831056,5.47021145739054,8.03512899804635,0.1110313123887439,2.307428525192248,3.500802053057157,4.012568673503056,10.446669787307012,4.205548911173033,4.2935176304174245,4.524815928357506,5.782670658677007,4.527320607877047,0.0565835283663675,7.190417325459974,3.1667154449664223,6.958842675243241,5.032100843167024,5.5456595400254685,4.078951341394822,3.40735275114004,6.7873802222963375,3.333423733725192,0.0238682269800578,0.8955456275005916,0.2200146919218184,0.8927095578336968,0.0383254800989184
ACH-000521,4.277984747299765,1.803227036434928,6.732811872082943,5.088311235888661,0.4541758931858021,6.812754909800194,5.483493351284395,0.0426443374084937,7.097716129743754,3.645009884391095,6.779916296654991,3.1160319934471103,4.12350066435096,8.428025110276753,5.316869805064333,5.332349900373874,5.309248960816616,4.2539892662307865,5.24412594328373,1.4698859762744636,5.770300489499416,4.659924558402379,5.882153917287012,5.823239844131022,0.0285691521967709,0.070389327891398,4.387500406480984,3.4276061727818994,0.3561438102252753,6.080018029089175,4.418189947945766,8.679374532591423,5.282810439572558,3.918386234446348,3.919340082442013,5.541948425333732,4.751142324726947,2.263034405833794,2.2600256559614555,7.98299357469431,0.2141248053528473,0.2265085298086797,4.514122260170708,3.488000770834068,7.596562497404949,4.983677694698067,3.2448870591235344,4.404630684217612,6.196331634265758,4.454175893185802,0.0426443374084937,6.432625411432297,3.5147534984397533,6.298291730620124,5.84197311892718,6.325710207515785,2.950468414150123,0.7398481026993274,5.347311316365285,4.412781525338476,0.0467161807414084,0.9999929211978504,0.0396978381062863,0.9999999711832572,0.0292221196478854
